language,repo_id,repo_name,repo_owner_login,size,stargazers_count,watchers_count 
C,84458512,RedisGraph,RedisGraph,65384,1895,1895
C,172523426,xdp-tutorial,xdp-project,640,1893,1893
C,42829191,pelikan,twitter,11532,1891,1891
C,30147502,tools,nullsecuritynet,36803,1889,1889
C,15293,bcrypt-ruby,bcrypt-ruby,359,1876,1876
C,3988410,Team-Win-Recovery-Project,TeamWin,108626,1876,1876
C,537042935,bare-metal-programming-guide,cpq,4664,1864,1864
C,39756569,ctypes.sh,taviso,893,1859,1859
C,61964127,86Box,86Box,77792,1858,1858
C,86497800,simde,simd-everywhere,31593,1856,1856
C,11526715,deconz-rest-plugin,dresden-elektronik,22778,1834,1834
C,4002222,SQLiteCpp,SRombauts,15876,1829,1829
C,242162049,DungeonRush,rapiz1,10040,1824,1824
C,589514195,audioFlux,libAudioFlux,7423,1823,1823
C,2276287,riscv-isa-sim,riscv-software-src,7114,1822,1822
C,122935708,GCanvas,alibaba,92530,1821,1821
C,29042300,strace,strace,24781,1815,1815
C,33190756,hitch,varnish,1708,1806,1806
C,28369809,magma,lavabit,584381,1806,1806
C,67372977,pg_cron,citusdata,324,2113,2113
C,59919932,Down,johnxnguyen,19670,2095,2095
C,111766797,php-ext-xlswriter,viest,1375,2093,2093
C,45695616,mydumper,mydumper,3817,2042,2042
C,311798324,sc,tezc,748,2035,2035
C,96926243,pspg,okbob,4971,2027,2027
C,40443465,mini3d,skywind3000,426,2011,2011
C,370338875,minigame-unity-webgl-transform,wechat-miniprogram,303428,1959,1959
C,385642020,FidelityFX-FSR,GPUOpen-Effects,10086,1947,1947
C,355718757,ebpf-for-windows,microsoft,18565,1908,1908
C,18312122,mtcp,mtcp-stack,123163,1866,1866
C,129115663,iPlug2,iPlug2,39897,1598,1598
C,2869484,pbc,cloudwu,312,1597,1597
C,220497210,Watchy,sqfmi,4767,1597,1597
C,45879586,myhtml,lexborisov,16681,1590,1590
C,32689327,wifi-arsenal,0x90,144205,1589,1589
C,942931,rmlint,sahib,12508,1588,1588
C,13447787,ChameleonMini,emsec,11074,1587,1587
C,97708527,darknet,hgpvision,2152,1586,1586
C,14566872,rtl8812au,gnab,2073,1585,1585
C,5791078,crypto-algorithms,B-Con,267,1583,1583
C,6633165,pg_repack,reorg,1073,1580,1580
C,23294481,litehtml,litehtml,8464,1577,1577
C,9309261,pdf-tools,politza,2128,1577,1577
C,209464640,MLN,momotech,323720,1576,1576
C,145789814,injection,odzhan,781,1570,1570
C,6813325,perf-map-agent,jvm-profiling-tools,127,1570,1570
C,4489166,cpulimit,opsengine,2899,1570,1570
C,9946682,rtl8188eu,lwfinger,24962,1570,1570
C,94931170,php-spx,NoiseByNorthwest,7878,1569,1569
C,13720762,jailhouse,siemens,5555,1568,1568
C,4684226,uvbook,nikhilm,8450,1568,1568
C,54048685,SimpleVisor,ionescu007,187,1565,1565
C,25676773,circle,rsta2,6813,1563,1563
C,50272879,pjproject,pjsip,39900,1560,1560
C,478826386,0day,helloexp,389258,1559,1559
C,466575180,portal64,lambertjamesd,49711,1559,1559
C,63755042,vkQuake,Novum,103693,1557,1557
C,107487278,SoftEtherVPN_Stable,SoftEtherVPN,534412,1556,1556
C,8546198,igraph,igraph,130523,1556,1556
C,5923020,micronucleus,micronucleus,14416,1556,1556
C,20389482,osmc,osmc,202581,1551,1551
C,128937968,graftcp,hmgle,1781,1551,1551
C,12412122,nlopt,stevengj,4267,1550,1550
C,72390385,sudo-touchid,mattrajca,4766,1547,1547
C,33784533,asterisk,asterisk,357416,1547,1547
C,117944122,st,LukeSmithxyz,2442,1546,1546
C,161623026,OpenAppFilter,destan19,632,1545,1545
C,62519414,lovr,bjornbytes,14936,1544,1544
C,17778869,STAR,alexdobin,534486,1541,1541
C,387242135,PetitPotam,topotam,11901,1539,1539
C,13698035,bluepy,IanHarvey,2584,1537,1537
C,5065482,bar,LemonBoy,311,1537,1537
C,193263,vlfeat,vlfeat,10399,1536,1536
C,266877886,rsync,WayneD,6764,1533,1533
C,5552468,post-exploitation,mubix,15334,1531,1531
C,13210710,freetype-gl,rougier,14547,1531,1531
C,119148271,xpadneo,atar-axis,21202,1530,1530
C,74375185,rediSQL,RedBeardLab,20542,1530,1530
C,99721074,emacs-libvterm,akermu,812,1530,1530
C,68863377,nuklear,golang-ui,3552,1529,1529
C,13486798,libucl,vstakhov,3840,1529,1529
C,2524933,kvm-guest-drivers-windows,virtio-win,9799,1528,1528
C,96269,libharu,libharu,29376,1527,1527
C,53174933,boringssl,google,278372,1526,1526
C,65415224,far2l,elfmz,65535,1526,1526
C,374483,headers-more-nginx-module,openresty,539,1526,1526
C,77536425,ruby-packer,pmq20,56805,1525,1525
C,337864647,b-parasite,rbaron,29794,1525,1525
C,389238061,keyd,rvaiya,2487,1522,1522
C,11425189,soloud,jarikomppa,12764,1522,1522
C,30661643,bottledwater-pg,confluentinc,528,1519,1519
C,347427259,IdGenerator,yitter,7855,1518,1518
C,421918747,TripleCross,h3xduck,90593,1515,1515
C,2203782,smartos-live,TritonDataCenter,50241,1513,1513
C,53579202,ngx_http_proxy_connect_module,chobits,304,1511,1511
C,213346952,elk,cesanta,4802,1510,1510
C,6982043,OpenDUNE,OpenDUNE,13237,1509,1509
C,24379459,LiME,504ensicsLabs,1649,1507,1507
C,1062237,pygit2,libgit2,7911,1506,1506
C,349848460,minivm,FastVM,3203,1505,1505
C,55339682,tinycc,TinyCC,6687,1501,1501
C,122817843,hcxdumptool,ZerBea,1733,1501,1501
C,277009364,Zygisk-Il2CppDumper,Perfare,1617,1501,1501
C,51680092,jessibuca,langhuihui,266194,1500,1500
C,279004149,h265web.js,numberwolf,122696,1500,1500
C,18418533,metasploit-payloads,rapid7,61164,1499,1499
C,8323922,bypass,Uncodin,4704,1496,1496
C,22401106,insert_dylib,tyilo,45,1494,1494
C,135454008,smarchWatch_Public,S-March,10615,1490,1490
C,154208543,QNNPACK,pytorch,535,1489,1489
C,36720532,esp-open-rtos,SuperHouse,21792,1486,1486
C,36870342,mintty,mintty,16684,1486,1486
C,8680692,bundler_sfm,snavely,6187,1483,1483
C,517198710,cr-sqlite,vlcn-io,37018,1481,1481
C,97612481,minimap2,lh3,1595,1479,1479
C,228103273,nuttx,apache,221191,1478,1478
C,49589410,leptonica,DanBloomberg,24949,1477,1477
C,32290157,preeny,zardus,105,1474,1474
C,208364128,XNNPACK,google,92426,1473,1473
C,40596205,word2vec,tmikolov,126,1468,1468
C,123410,sigar,hyperic,30424,1466,1466
C,13346990,nanosvg,memononen,794,1466,1466
C,29804085,cmark,commonmark,4969,1466,1466
C,33237663,monero-gui,monero-project,24838,1466,1466
C,32350744,SGDK,Stephane-D,153879,1463,1463
C,424947551,xquic,alibaba,1980,1463,1463
C,3533348,openexr,AcademySoftwareFoundation,54818,1462,1462
C,15237541,deadbeef,DeaDBeeF-Player,90149,1462,1462
C,45845794,Chinese-uvbook,luohaha,1869,1460,1460
C,77235283,Guitar,soramimi,31964,1459,1459
C,665649223,BlackLotus,ldpreload,1346,1410,1410
C,2180048,repmgr,EnterpriseDB,8835,1405,1405
C,61320918,hidden,JKornev,681,1405,1405
C,426733235,nanodump,fortra,12977,1402,1402
C,297071139,doslinux,haileys,79,1401,1401
C,35537367,proximac,csujedihy,508,1400,1400
C,115103308,openmptcprouter,Ysurac,29595,1398,1398
C,42948633,libsignal-protocol-c,signalapp,649,1398,1398
C,3666841,samtools,samtools,14651,1396,1396
C,308092559,SysmonForLinux,Sysinternals,6734,1396,1396
C,35045238,likwid,RRZE-HPC,31297,1396,1396
C,11692821,spiffs,pellepl,1079,1395,1395
C,777011,libtomcrypt,libtom,22280,1393,1393
C,894162,illumos-gate,illumos,420373,1391,1391
C,15176507,v7,cesanta,19748,1391,1391
C,283962671,paperview,glouw,268,1386,1386
C,91209976,FastestWebsiteEver,diracdeltas,39,1384,1384
C,2448559,jpegoptim,tjko,529,1383,1383
C,7098048,dislocker,Aorimn,996,1381,1381
C,226783527,markdown-wasm,rsms,621,1378,1378
C,13816197,Kha,Kode,25102,1377,1377
C,2970665,Ne10,projectNe10,8309,1377,1377
C,51344685,genann,codeplea,75,1376,1376
C,294470474,bakeware,bake-bake-bake,18036,1372,1372
C,475870202,boopkit,krisnova,909,1369,1369
C,14234034,arcan,letoram,60343,1367,1367
C,32192995,scanmem,scanmem,1745,1364,1364
C,33135476,ATTinyCore,SpenceKonde,54842,1362,1362
C,87490037,panda,commaai,10226,1359,1359
C,472495,libevent_obsolete,nmathewson,9445,1358,1358
C,69313892,osqp,osqp,48220,1357,1357
C,13334117,virgo,henkman,36,1357,1357
C,54457888,thinscript,evanw,1736,1355,1355
C,24528317,tio,tio,17858,1355,1355
C,157359627,esp32-camera,espressif,2146,1355,1355
C,529594820,ZSWatch,jakkra,107397,1354,1354
C,70218212,fuzzer-test-suite,google,2854,1353,1353
C,4514957,dnspod-sr,DNSPod,691,1350,1350
C,51684698,dostackbufferoverflowgood,justinsteven,7108,1346,1346
C,262681272,w64devkit,skeeto,335,1344,1344
C,31194828,WinObjEx64,hfiref0x,15040,1343,1343
C,1781085,mongrel2,mongrel2,10678,1341,1341
C,128580589,phpspy,adsr,395,1341,1341
C,4537082,glib,GNOME,127896,1340,1340
C,65111942,espusb,cnlohr,881,1340,1340
C,8876769,dropbear,mkj,18038,1338,1338
C,220177733,TBase,Tencent,31093,1334,1334
C,444330186,ffmpeg_develop_doc,0voice,231737,1331,1331
C,116830129,minimp3,lieff,18935,1330,1330
C,16743039,kpatch,dynup,2724,1329,1329
C,862601,kona,kevinlawler,2594,1327,1327
C,50113629,tinyexpr,codeplea,131,1326,1326
C,154540955,KiTTY,cyd01,10484,1325,1325
C,1253014,bwa,lh3,1727,1320,1320
C,20253182,mraa,eclipse,3497,1319,1319
C,342120988,arduino-pico,earlephilhower,32684,1319,1319
C,162378023,bbrplus,cx9208,209029,1318,1318
C,91923053,Wi-PWN,samdenty,61844,1314,1314
C,132245510,BlockTheSpot,master131,601,1313,1313
C,5053738,libcs50,cs50,313,1313,1313
C,15231881,MaxScale,mariadb-corporation,219745,1312,1312
C,240946290,Arduino-HomeKit-ESP8266,Mixiaoxiao,2660,1310,1310
C,3961510,minilisp,rui314,104,1308,1308
C,18772441,mkernel,arjun024,21,1308,1308
C,18275203,PiFmRds,ChristopheJacquet,3489,1307,1307
C,163221062,core,metacall,20639,1306,1306
C,266515876,FlashDB,armink,4806,1306,1306
C,66739335,VitaShell,TheOfficialFloW,52224,1306,1306
C,148779989,ustreamer,pikvm,5663,1305,1305
C,2435778,miniupnp,miniupnp,4294,1303,1303
C,390802393,space-shooter.c,tsherif,101023,1303,1303
C,55260928,SameBoy,LIJI32,13510,1303,1303
C,16119670,nagioscore,NagiosEnterprises,25811,1302,1302
C,29000401,lsh,brenns10,16,1301,1301
C,58688426,lightmapper,ands,1844,1298,1298
C,149418201,VmwareHardenedLoader,hzqst,3804,1294,1294
C,47219360,CRoaring,RoaringBitmap,48505,1293,1293
C,13154096,MOTHBALLED-graphviz,ellson,167154,1292,1292
C,15132870,pigpio,joan2937,7544,1292,1292
C,387449953,chadwm,siduck,4599,1290,1290
C,398482261,pam-duress,nuvious,91,1287,1287
C,202980654,42_CheatSheet,agavrel,2307,1285,1285
C,25165333,zlib-ng,zlib-ng,9487,1283,1283
C,23065862,pure-data,pure-data,53996,1282,1282
C,235565361,MIT6.828,woai3c,842,1281,1281
C,1567541,Raphters,danielwaterworth,672,1281,1281
C,11835581,FreeModbus_Slave-Master-RTT-STM32,armink,2898,1280,1280
C,23637153,pmdk,pmem,79778,1280,1280
C,12633603,fiche,solusipse,113,1277,1277
C,57401138,agensgraph,bitnine-oss,437504,1277,1277
C,34274,curb,taf2,1366,1276,1276
C,104516416,lsquic,litespeedtech,8761,1276,1276
C,2997880,Bumblebee,Bumblebee-Project,800,1276,1276
C,15615945,Pux,c9s,1125,1274,1274
C,4653998,hping,antirez,1093,1273,1273
C,5092588,tz,eggert,15980,1272,1272
C,6509783,nfs-ganesha,nfs-ganesha,114317,1271,1271
C,1745628,Zeus,Visgean,10532,1271,1271
C,3670297,shairplay,juhovh,828,1269,1269
C,192397590,Dumpert,outflanknl,85,1268,1268
C++,45717250,tensorflow,tensorflow,911490,176273,176273
C++,1181927,bitcoin,bitcoin,235687,70400,70400
C++,44838949,swift,apple,1021275,63538,63538
C++,15634981,godot,godotengine,1323706,62917,62917
C++,23357588,protobuf,protocolbuffers,126109,60081,60081
C++,33791743,x64dbg,x64dbg,58851,41157,41157
C++,27729880,grpc,grpc,494110,38445,38445
C++,67702184,Magisk,topjohnwu,58242,36245,36245
C++,11171548,json,nlohmann,180842,35668,35668
C++,23405758,leveldb,google,1653,33097,33097
C++,196813750,CPlusPlusThings,Light-City,1419,31499,31499
C++,1116542,aria2,aria2,31225,30869,30869
C++,259463685,carbon-lang,carbon-language,11221,30837,30837
C++,39840932,googletest,google,12971,30270,30270
C++,120887835,interview,huihut,5367,29550,29550
C++,98771110,TrafficMonitor,zhongyang219,14739,28057,28057
C++,89247811,openpose,CMU-Perceptual-Computing-Lab,86481,27522,27522
C++,168008797,calculator,microsoft,36148,27387,27387
C++,4524181,folly,facebook,35107,25657,25657
C++,6934395,rocksdb,facebook,205422,25643,25643
C++,160083795,serenity,SerenityOS,188553,25510,25510
C++,74660642,taichi,taichi-dev,59451,23458,23458
C++,81227005,faiss,facebookresearch,134030,23335,23335
C++,60273704,DeepSpeech,mozilla,50567,22516,22516
C++,65214191,envoy,envoyproxy,221425,22389,22389
C++,34777562,srs,ossrs,252123,22139,22139
C++,23129458,aseprite,aseprite,38335,22074,22074
C++,24420506,v8,v8,1300193,21457,21457
C++,19953044,flatbuffers,google,19866,20788,20788
C++,125098880,Proton,ValveSoftware,119955,20700,20700
C++,7561862,ssdb,ideawu,4288,8087,8087
C++,2269868,rr,rr-debugger,25256,8036,8036
C++,18427187,shadowsocks-qt5,shadowsocks,6624,7915,7915
C++,84183882,sentencepiece,google,25337,7829,7829
C++,168712350,KeyDB,Snapchat,37803,7811,7811
C++,181436799,MNN,alibaba,182679,7781,7781
C++,36451925,waifu2x-caffe,lltcggie,314099,7753,7753
C++,70655231,libco,Tencent,191,7699,7699
C++,15773229,skia,google,883861,7695,7695
C++,15122806,benchmark,google,2592,7672,7672
C++,146330145,kbd-audio,ggerganov,13031,7588,7588
C++,221822577,Hippy,Tencent,668264,7515,7515
C++,23061798,seastar,scylladb,16479,7483,7483
C++,113967646,retdec,avast,32200,7376,7376
C++,14627445,s3fs-fuse,s3fs-fuse,5426,7292,7292
C++,104623696,MVision,Ewenwan,925898,7213,7213
C++,385065,AutoHotkey,AutoHotkey,24862,7090,7090
C++,115342681,olive,olive-editor,31028,7089,7089
C++,611333,node.bcrypt.js,kelektiv,786,6980,6980
C++,46374199,librealsense,IntelRealSense,267747,6907,6907
C++,126225160,GameNetworkingSockets,ValveSoftware,14397,6905,6905
C++,103610640,GuiLite,idea4good,80786,6813,6813
C++,5298790,PX4-Autopilot,PX4,216130,6650,6650
C++,6083843,ThreadPool,progschj,309,6614,6614
C++,124976393,oatpp,oatpp,3769,6602,6602
C++,1320594,ModSecurity,SpiderLabs,75316,6588,6588
C++,119961591,WebServer,linyacool,2526,6537,6537
C++,109291007,perspective,finos,164349,6497,6497
C++,52882701,PrusaSlicer,prusa3d,279694,6459,6459
C++,114128199,multipass,canonical,13502,6441,6441
C++,69316510,miniblink49,weolar,168499,6417,6417
C++,7331227,conky,brndnmtthws,21738,6345,6345
C++,354743391,o3de,o3de,207897,6331,6331
C++,224468265,NotepadNext,dail8859,17861,6271,6271
C++,31197250,glog,google,2368,6232,6232
C++,62030242,slambook,gaoxiang12,189306,6217,6217
C++,142631191,uWebSockets.js,uNetworking,702665,6196,6196
C++,244694174,connectedhomeip,project-chip,456703,6172,6172
C++,99302204,udp2raw,wangyu-,3993,6163,6163
C++,248058818,tracy,wolfpld,29279,6001,6001
C++,36810120,WiFiManager,tzapu,1648,5905,5905
C++,50461701,serving,tensorflow,18666,5904,5904
C++,372536760,oceanbase,oceanbase,181797,5865,5865
C++,144664950,NonEuclidean,HackerPoet,965,5839,5839
C++,306147,lnav,tstack,27225,5802,5802
C++,75662387,draco,google,216971,5786,5786
C++,438803890,Sunshine,LizardByte,27292,5758,5758
C++,1049088,openscad,openscad,81124,5734,5734
C++,31871464,blackbird,butor,2421,5733,5733
C++,17381605,snappy,google,2739,5692,5692
C++,7205740,tiny-dnn,tiny-dnn,25554,5689,5689
C++,223904726,tensorrtx,wang-xinyu,1998,5680,5680
C++,90506918,cudf,rapidsai,126298,5627,5627
C++,42467830,wabt,WebAssembly,24229,5590,5590
C++,1413319,mumble,mumble-voip,107943,5464,5464
C++,43975673,krita,KDE,2079013,5440,5440
C++,22687036,algorithms_and_data_structures,mandliya,768,5421,5421
C++,324829379,organicmaps,organicmaps,6206866,5397,5397
C++,183564981,OpenArk,BlackINT3,20018,5382,5382
C++,198018985,WeChatRobot,TonyChen56,35130,5358,5358
C++,8318401,edge,tjanczuk,25308,5351,5351
C++,4930716,zeek,zeek,142123,5343,5343
C++,81634683,oneflow,Oneflow-Inc,85015,5195,5195
C++,12847818,Sigil,Sigil-Ebook,187517,5195,5195
C++,329265231,safetynet-fix,kdrag0n,1985,5180,5180
C++,28706706,snapcast,badaix,22862,5179,5179
C++,128430621,OpenTTD,OpenTTD,341098,5162,5162
C++,26127968,pika,OpenAtomFoundation,99084,5154,5154
C++,7372528,swig,swig,70641,5110,5110
C++,11469439,mesos,apache,419381,5086,5086
C++,74327838,CodingInterviewChinese2,zhedahht,773,5083,5083
C++,13909573,openh264,cisco,127872,5054,5054
C++,280608729,ORB_SLAM3,UZ-SLAMLab,183277,5038,5038
C++,63262178,lepton,dropbox,54427,5019,5019
C++,22197389,cp-algorithms,cp-algorithms,3597,4985,4985
C++,8096326,openMVG,openMVG,30068,4961,4961
C++,467157951,FileCentipede,filecxx,688639,4943,4943
C++,5625,passenger,phusion,52292,4942,4942
C++,46072655,al-khaser,LordNoteworthy,2606,4908,4908
C++,18719856,stellarium,Stellarium,4589269,4905,4905
C++,9322866,algorithms,xtaci,2267,4898,4898
C++,161376600,flashlight,flashlight,15837,4894,4894
C++,167828165,FTXUI,ArthurSonzogni,17871,4888,4888
C++,10160141,doxygen,doxygen,65680,4879,4879
C++,19816070,server,MariaDB,1197346,4874,4874
C++,83542585,LeetCode,wisdompeak,8455,4863,4863
C++,4228314,supercollider,supercollider,163260,4838,4838
C++,537085161,workerd,cloudflare,4873,4826,4826
C++,471960338,Piccolo,BoomingTech,164403,4821,4821
C++,369408234,BlackDex,CodingGay,13393,4810,4810
C++,138826968,mace,XiaoMi,32187,4794,4794
C++,190000625,Z0FCourse_ReverseEngineering,0xZ0F,25376,4792,4792
C++,12502664,Cplusplus-Concurrency-In-Practice,forhappy,1398,4757,4757
C++,35291446,react-native-fs,itinance,4105,4739,4739
C++,243394576,pixie,pixie-io,78770,4729,4729
C++,21562567,IncludeOS,includeos,51934,4722,4722
C++,3633213,thrust,NVIDIA,17790,4671,4671
C++,16309,ledger,ledger,19318,4666,4666
C++,64289545,AliSQL,alibaba,417016,4661,4661
C++,11693709,cuberite,cuberite,92792,4642,4642
C++,23322663,fritzing-app,fritzing,156091,3453,3453
C++,152616802,cuml,rapidsai,157816,3444,3444
C++,70434365,obs-websocket,obsproject,3724,3434,3434
C++,127506824,ccls,MaskRay,4738,3430,3430
C++,220810918,coost,idealvin,3230,3421,3421
C++,2556327,mapnik,mapnik,176044,3418,3418
C++,256049233,WindowsAppSDK,microsoft,107564,3382,3382
C++,295750059,AmnesiaTheDarkDescent,FrictionalGames,35115,3382,3382
C++,60045898,audio-router,audiorouterdev,429,3366,3366
C++,54779523,cplusplus-_Implementation_Of_Introduction_to_Algorithms,huaxz1986,3139,3356,3356
C++,47069819,ogre,OGRECave,444547,3347,3347
C++,339674233,Bilibili-plus,ZachL1,268250,3344,3344
C++,5862644,Torque3D,GarageGames,203983,3338,3338
C++,187328632,nlp_paper_study,km1994,898636,3324,3324
C++,18490421,vcmi,vcmi,56014,3306,3306
C++,191419070,robotstxt,google,136,3289,3289
C++,364705340,fully-homomorphic-encryption,google,1980,3282,3282
C++,384306145,cpp_new_features,0voice,3315,3271,3271
C++,96431386,hnswlib,nmslib,594,3246,3246
C++,433303514,30dayMakeCppServer,yuesong-feng,613,3239,3239
C++,53357782,AppleALC,acidanthera,22897,3237,3237
C++,95456,spring,spring,162885,3228,3228
C++,15667250,ceres-solver,ceres-solver,30895,3216,3216
C++,215374692,auto-unlocker,paolo-projects,674,3213,3213
C++,8243074,rpi-rgb-led-matrix,hzeller,22839,3176,3176
C++,70541093,beringei,facebookarchive,915,3154,3154
C++,26992831,PacVim,jmoon018,3272,3123,3123
C++,156787357,SEAL,microsoft,5137,3121,3121
C++,49113721,PAT,liuchuo,1075,3116,3116
C++,14590125,LumixEngine,nem0,219030,3115,3115
C++,5050525,harfbuzz,harfbuzz,98985,3111,3111
C++,48593559,notes,nuttyartist,14583,3107,3107
C++,8757552,ardour,Ardour,274130,3106,3106
C++,11309795,nmslib,nmslib,99193,3102,3102
C++,148821256,luau,Roblox,12391,3082,3082
C++,65122227,yue,yue,13257,3080,3080
C++,94253765,Krypto-trading-bot,ctubio,15293,3078,3078
C++,93925242,xlearn,aksnzhy,11184,3058,3058
C++,12623060,kurento-media-server,Kurento,4470,3047,3047
C++,120571700,NumCpp,dpilger26,116080,3008,3008
C++,105281531,glow,pytorch,76750,3007,3007
C++,29790707,AtomicGameEngine,AtomicGameEngine,113686,2978,2978
C++,16226063,conceal,facebookarchive,43992,2971,2971
C++,119111364,Vita3K,Vita3K,75667,2968,2968
C++,456549280,ydb,ydb-platform,459565,2961,2961
C++,13887383,webscalesql-5.6,facebookarchive,300518,2961,2961
C++,305438235,alien,chrxh,479622,2953,2953
C++,48522679,libgo,yyzybb537,7376,2949,2949
C++,118226152,ckb-next,ckb-next,8177,2939,2939
C++,350375089,lite.ai.toolkit,DefTruth,456710,2924,2924
C++,118768875,espurna,xoseperez,197180,2910,2910
C++,187393501,sylar,sylar-yin,1009,2905,2905
C++,32698469,cherrytree,giuspen,76144,2902,2902
C++,33294317,singa,apache,19915,2896,2896
C++,53668878,Serious-Engine,Croteam-official,93702,2881,2881
C++,381965,inotify-tools,inotify-tools,374,2874,2874
C++,50483854,ScyllaHide,x64dbg,6711,2874,2874
C++,147041021,botnets,maestron,303292,2873,2873
C++,39283837,date,HowardHinnant,3309,2873,2873
C++,212619879,ggpo,pond3r,494,2861,2861
C++,165091078,VINS-Fusion,HKUST-Aerial-Robotics,82687,2852,2852
C++,26562172,bfs,baidu,11938,2837,2837
C++,113756383,imgui-node-editor,thedmd,13492,2829,2829
C++,90541149,heavydb,heavyai,449348,2817,2817
C++,541109,OpenSceneGraph,openscenegraph,73957,2808,2808
C++,7251195,openbr,biometrics,49065,2801,2801
C++,22231878,wdt,facebook,2064,2795,2795
C++,6651247,HoRNDIS,jwise,168,2793,2793
C++,334165650,SpaceCadetPinball,k4zmu2a,5120,2789,2789
C++,237728012,Trojan-Qt5,Trojan-Qt5,0,2786,2786
C++,110297133,ProcDump-for-Linux,Sysinternals,6583,2725,2725
C++,48062533,rttr,rttrorg,6648,2721,2721
C++,32905910,solvespace,solvespace,21638,2721,2721
C++,83154886,asm-dom,mbasso,53378,2718,2718
C++,5533936,pgmodeler,pgmodeler,45186,2718,2718
C++,13898477,nethogs,raboof,1578,2710,2710
C++,271154586,SDRPlusPlus,AlexandreRouma,22494,2707,2707
C++,54825678,elements,cycfi,29093,2688,2688
C++,43653150,splitflap,scottbez1,17794,2686,2686
C++,16256144,drake,RobotLocomotion,592899,2682,2682
C++,208325027,ESP32Marauder,justcallmekoko,368884,2671,2671
C++,90439661,TWiLightMenu,DS-Homebrew,313154,2660,2660
C++,41105068,lbrycrd,lbryio,91930,2646,2646
C++,75787966,DirectXShaderCompiler,microsoft,63854,2629,2629
C++,358678977,tiny-cuda-nn,NVlabs,19975,2618,2618
C++,85630134,earthenterprise,google,368040,2606,2606
C++,28635894,AliceVision,alicevision,48378,2572,2572
C++,65806293,ImGuizmo,CedricGuillemet,4166,2568,2568
C++,77337403,self-driving-car,ndrplz,156320,2554,2554
C++,38064932,glslang,KhronosGroup,71815,2554,2554
C++,4539167,qpdf,qpdf,37094,2554,2554
C++,105425210,DataStructures-Algorithms,rachitiitr,186,2551,2551
C++,2567844,qgroundcontrol,mavlink,444672,2545,2545
C++,28014525,bond,microsoft,17526,2538,2538
C++,36581434,ogl,opengl-tutorials,86102,2534,2534
C++,276269866,LIO-SAM,TixiaoShan,131226,2530,2530
C++,103850235,newsboat,newsboat,16426,2523,2523
C++,41542863,phpdesktop,cztomczak,7727,2520,2520
C++,98561896,MineCraft-One-Week-Challenge,Hopson97,12373,2518,2518
C++,5360758,Aegisub,Aegisub,46352,2514,2514
C++,14983921,srsRAN_4G,srsran,68927,3102,3102
C++,178837505,onnx-simplifier,daquexian,404,3074,3074
C++,138679609,ServerStatus,cppla,739,3056,3056
C++,70484217,node-packer,pmq20,163340,3048,3048
C++,239043195,GW-BASIC,microsoft,334,3046,3046
C++,9242293,HElib,homenc,13239,3010,3010
C++,6902605,licode,lynckia,26194,3006,3006
C++,27889694,wangle,facebook,7528,2988,2988
C++,48289924,ESPAsyncWebServer,me-no-dev,858,2977,2977
C++,1439738,actor-framework,actor-framework,38961,2973,2973
C++,1555094,shogun,shogun-toolbox,74478,2957,2957
C++,23355681,angle,google,334768,2954,2954
C++,49210203,cling,root-project,19608,2948,2948
C++,990035,tomahawk,tomahawk-player,123550,2903,2903
C++,37228563,visualboyadvance-m,visualboyadvance-m,58757,2899,2899
C++,42009172,UABE,SeriousCache,1318,2893,2893
C++,201692465,GASDocumentation,tranek,123812,2890,2890
C++,210549660,Cpp-0-1-Resource,AnkerLeng,226401,2883,2883
C++,61965362,compile-time-regular-expressions,hanickadot,2508,2829,2829
C++,8207159,halflife,ValveSoftware,4887,2792,2792
C++,181763124,fuzzing,google,1327,2766,2766
C++,12046604,projectm,projectM-visualizer,220342,2748,2748
C++,4119458,OpenSubdiv,PixarAnimationStudios,68652,2745,2745
C++,1084181,warzone2100,Warzone2100,684072,2728,2728
C++,27359253,PJON,gioblu,6460,2693,2693
C++,4315538,defold,defold,1825302,2687,2687
C++,185595956,Data-Structres,callmePicacho,6646,2686,2686
C++,437040154,course,parallel101,455460,2676,2676
C++,284887921,OCAuxiliaryTools,ic005k,124856,2673,2673
C++,31612175,VulkanTutorial,Overv,112907,2668,2668
C++,206791328,highway,google,16473,2666,2666
C++,61292682,Vulkan-Hpp,KhronosGroup,57920,2649,2649
C++,87443396,srt,Haivision,15223,2646,2646
C++,56218983,yocto-gl,xelatihy,312492,2637,2637
C++,9571473,gflags,gflags,1563,2636,2636
C++,157026310,hardware-effects,Kobzol,102,2635,2635
C++,114969824,EPIJudge,adnanaziz,91405,2634,2634
C++,156228018,webots,cyberbotics,4287716,2631,2631
C++,75314426,Play-Leetcode,liuyubobobo,5036,2593,2593
C++,136460624,FreeReflection,tiann,214,2580,2580
C++,293583556,ActionRoguelike,tomlooman,290497,2579,2579
C++,407814259,biosim4,davidrmiller,145,2560,2560
C++,20381491,aoapc-bac2nd,aoapc-book,496,2560,2560
C++,73598162,miles-deep,ryanjay0,22281,2559,2559
C++,388946490,velox,facebookincubator,56055,2535,2535
C++,5741131,rfid,miguelbalboa,2460,2534,2534
C++,44316518,go-sciter,sciter-sdk,2418,2525,2525
C++,172640711,KataGo,lightvector,71913,2522,2522
C++,105010691,desktop,nextcloud,377369,2522,2522
C++,9693534,pdns,PowerDNS,83086,3098,3098
C++,3777237,weasel,rime,13350,3084,3084
